DateDt,anio,dia,Compra,Venta
2016-11-30,2016,30,545.75,558.4
2016-12-01,2016,1,545.25,557.95
2016-12-02,2016,2,545.17,557.88
2016-12-03,2016,3,545.17,557.75
2016-12-04,2016,4,545.17,557.75
2016-12-05,2016,5,545.17,557.75
2016-12-06,2016,6,545.24,557.77
2016-12-07,2016,7,545.13,557.72
2016-12-08,2016,8,545.1,557.64
2016-12-09,2016,9,545.04,557.61
2016-12-10,2016,10,545.01,557.6
2016-12-11,2016,11,545.01,557.6
2016-12-12,2016,12,545.01,557.6
2016-12-13,2016,13,545.09,557.61
2016-12-14,2016,14,545.06,557.64
2016-12-15,2016,15,545.05,557.62
2016-12-16,2016,16,545.08,557.63
2016-12-17,2016,17,545.07,557.64
2016-12-18,2016,18,545.07,557.64
2016-12-19,2016,19,545.07,557.64
2016-12-20,2016,20,545.47,557.96
2016-12-21,2016,21,546.41,559.02
2016-12-22,2016,22,548.32,561.04
2016-12-23,2016,23,549.06,561.8
2016-12-24,2016,24,548.06,560.77
2016-12-25,2016,25,548.06,560.77
2016-12-26,2016,26,548.06,560.77
2016-12-27,2016,27,548.2,560.84
2016-12-28,2016,28,548.32,561.08
2016-12-29,2016,29,548.26,561.09
2016-12-30,2016,30,548.18,561.1
2016-12-31,2016,31,548.18,561.1
2017-01-01,2017,1,548.18,561.1
2017-01-02,2017,2,548.18,561.1
2017-01-03,2017,3,548.14,561.1
2017-01-04,2017,4,548.17,561.09
2017-01-05,2017,5,548.8,561.6
2017-01-06,2017,6,549.12,561.87
2017-01-07,2017,7,549.27,561.98
2017-01-08,2017,8,549.27,561.98
2017-01-09,2017,9,549.27,561.98
2017-01-10,2017,10,549.4,561.95
2017-01-11,2017,11,549.33,561.94
2017-01-12,2017,12,549.12,561.76
2017-01-13,2017,13,548.6,561.19
2017-01-14,2017,14,548.1,560.76
2017-01-15,2017,15,548.1,560.76
2017-01-16,2017,16,548.1,560.76
2017-01-17,2017,17,548.09,560.62
2017-01-18,2017,18,548.03,560.62
2017-01-19,2017,19,548.04,560.6
2017-01-20,2017,20,548.01,560.59
2017-01-21,2017,21,547.97,560.59
2017-01-22,2017,22,547.97,560.59
2017-01-23,2017,23,547.97,560.59
2017-01-24,2017,24,548.03,560.61
2017-01-25,2017,25,547.92,560.66
2017-01-26,2017,26,547.86,560.62
2017-01-27,2017,27,548.23,560.96
2017-01-28,2017,28,548.64,561.38
2017-01-29,2017,29,548.64,561.38
2017-01-30,2017,30,548.64,561.38
2017-01-31,2017,31,548.75,561.42
2017-02-01,2017,1,550.08,562.7
2017-02-02,2017,2,550.14,562.77
2017-02-03,2017,3,550.99,563.62
2017-02-04,2017,4,551.63,564.19
2017-02-05,2017,5,551.63,564.19
2017-02-06,2017,6,551.63,564.19
2017-02-07,2017,7,551.93,564.53
2017-02-08,2017,8,553.1,565.82
2017-02-09,2017,9,553.62,566.31
2017-02-10,2017,10,553.65,566.38
2017-02-11,2017,11,554.08,566.16
2017-02-12,2017,12,554.08,566.16
2017-02-13,2017,13,554.08,566.16
2017-02-14,2017,14,554.18,566.77
2017-02-15,2017,15,553.95,566.9
2017-02-16,2017,16,554.5,567.49
2017-02-17,2017,17,555.82,568.78
2017-02-18,2017,18,555.98,568.92
2017-02-19,2017,19,555.98,568.92
2017-02-20,2017,20,555.98,568.92
2017-02-21,2017,21,556.06,568.93
2017-02-22,2017,22,555.93,568.9
2017-02-23,2017,23,555.93,568.87
2017-02-24,2017,24,555.76,568.77
2017-02-25,2017,25,555.3,568.37
2017-02-26,2017,26,555.3,568.37
2017-02-27,2017,27,555.3,568.37
2017-02-28,2017,28,555.19,568.16
2017-03-01,2017,1,554.97,567.96
2017-03-02,2017,2,554.65,567.29
2017-03-03,2017,3,554.58,567.26
2017-03-04,2017,4,554.6,567.27
2017-03-05,2017,5,554.6,567.27
2017-03-06,2017,6,554.6,567.27
2017-03-07,2017,7,554.88,567.4
2017-03-08,2017,8,554.82,567.44
2017-03-09,2017,9,555.35,567.98
2017-03-10,2017,10,555.41,568.09
2017-03-11,2017,11,555.1,567.83
2017-03-12,2017,12,555.1,567.83
2017-03-13,2017,13,555.1,567.83
2017-03-14,2017,14,555.09,567.72
2017-03-15,2017,15,554.52,567.21
2017-03-16,2017,16,553.57,566.17
2017-03-17,2017,17,552.9,565.53
2017-03-18,2017,18,551.81,564.43
2017-03-19,2017,19,551.81,564.43
2017-03-20,2017,20,551.81,564.43
2017-03-21,2017,21,551.56,564.07
2017-03-22,2017,22,551.44,564.04
2017-03-23,2017,23,551.63,564.3
2017-03-24,2017,24,552.11,564.85
2017-03-25,2017,25,552.12,564.89
2017-03-26,2017,26,552.12,564.89
2017-03-27,2017,27,552.12,564.89
2017-03-28,2017,28,552.48,565.11
2017-03-29,2017,29,552.67,565.41
2017-03-30,2017,30,553.27,566.11
2017-03-31,2017,31,554.43,567.34
2017-04-01,2017,1,554.47,567.36
2017-04-02,2017,2,554.47,567.36
2017-04-03,2017,3,554.47,567.36
2017-04-04,2017,4,555,567.62
2017-04-05,2017,5,555.46,568.13
2017-04-06,2017,6,556.14,568.79
2017-04-07,2017,7,556.36,568.99
2017-04-08,2017,8,556.52,569.13
2017-04-09,2017,9,556.52,569.13
2017-04-10,2017,10,556.52,569.13
2017-04-11,2017,11,556.57,569.28
2017-04-12,2017,12,556.57,569.28
2017-04-13,2017,13,555.36,568.2
2017-04-14,2017,14,555.36,568.2
2017-04-15,2017,15,555.36,568.2
2017-04-16,2017,16,555.36,568.2
2017-04-17,2017,17,555.36,568.2
2017-04-18,2017,18,555.12,567.7
2017-04-19,2017,19,554.88,567.62
2017-04-20,2017,20,554.8,567.67
2017-04-21,2017,21,554.85,567.67
2017-04-22,2017,22,554.84,567.71
2017-04-23,2017,23,554.84,567.71
2017-04-24,2017,24,554.84,567.71
2017-04-25,2017,25,555.19,567.88
2017-04-26,2017,26,555.75,568.5
2017-04-27,2017,27,556.79,569.56
2017-04-28,2017,28,557.86,570.62
2017-04-29,2017,29,557.9,570.72
2017-04-30,2017,30,557.9,570.72
2017-05-01,2017,1,557.9,570.72
2017-05-02,2017,2,557.9,570.72
2017-05-03,2017,3,558.49,571.14
2017-05-04,2017,4,558.84,571.55
2017-05-05,2017,5,559.43,572.04
2017-05-06,2017,6,560.92,573.51
2017-05-07,2017,7,560.92,573.51
2017-05-08,2017,8,560.92,573.51
2017-05-09,2017,9,561.84,574.48
2017-05-10,2017,10,563.79,576.33
2017-05-11,2017,11,564.18,576.74
2017-05-12,2017,12,564.14,576.74
2017-05-13,2017,13,564.43,577.03
2017-05-14,2017,14,564.43,577.03
2017-05-15,2017,15,564.43,577.03
2017-05-16,2017,16,564.86,577.39
2017-05-17,2017,17,566.31,578.94
2017-05-18,2017,18,569.26,581.9
2017-05-19,2017,19,570.71,583.37
2017-05-20,2017,20,573.82,586.43
2017-05-21,2017,21,573.82,586.43
2017-05-22,2017,22,573.82,586.43
2017-05-23,2017,23,577.98,590.57
2017-05-24,2017,24,582.18,595.13
2017-05-25,2017,25,585.56,598.49
2017-05-26,2017,26,581.71,594.47
2017-05-27,2017,27,574.06,587.25
2017-05-28,2017,28,574.06,587.25
2017-05-29,2017,29,574.06,587.25
2017-05-30,2017,30,570.26,582.87
2017-05-31,2017,31,567.37,580.12
2017-06-01,2017,1,564.22,576.86
2017-06-02,2017,2,562.76,575.67
2017-06-03,2017,3,562.74,575.47
2017-06-04,2017,4,562.74,575.47
2017-06-05,2017,5,562.74,575.47
2017-06-06,2017,6,562.8,575.4
2017-06-07,2017,7,562.76,575.46
2017-06-08,2017,8,562.88,575.52
2017-06-09,2017,9,563.6,576.39
2017-06-10,2017,10,564.56,577.4
2017-06-11,2017,11,564.56,577.4
2017-06-12,2017,12,564.56,577.4
2017-06-13,2017,13,564.75,577.48
2017-06-14,2017,14,564.71,577.53
2017-06-15,2017,15,564.65,577.45
2017-06-16,2017,16,564.67,577.46
2017-06-17,2017,17,564.12,576.78
2017-06-18,2017,18,564.12,576.78
2017-06-19,2017,19,564.12,576.78
2017-06-20,2017,20,564.18,576.83
2017-06-21,2017,21,564.62,577.37
2017-06-22,2017,22,564.65,577.39
2017-06-23,2017,23,564.62,577.39
2017-06-24,2017,24,564.58,577.39
2017-06-25,2017,25,564.58,577.39
2017-06-26,2017,26,564.58,577.39
2017-06-27,2017,27,564.69,577.41
2017-06-28,2017,28,564.55,577.39
2017-06-29,2017,29,564.77,577.64
2017-06-30,2017,30,567.09,579.87
2017-07-01,2017,1,566.01,579.03
2017-07-02,2017,2,566.01,579.03
2017-07-03,2017,3,566.01,579.03
2017-07-04,2017,4,568.31,575.38
2017-07-05,2017,5,568.87,575.6
2017-07-06,2017,6,569.67,575.13
2017-07-07,2017,7,569.21,574.54
2017-07-08,2017,8,569.3,574.83
2017-07-09,2017,9,569.3,574.83
2017-07-10,2017,10,569.3,574.83
2017-07-11,2017,11,568.51,575.44
2017-07-12,2017,12,569.99,575
2017-07-13,2017,13,569.83,575.05
2017-07-14,2017,14,568.48,574.01
2017-07-15,2017,15,568.2,574.57
2017-07-16,2017,16,568.2,574.57
2017-07-17,2017,17,568.2,574.57
2017-07-18,2017,18,568.39,574.99
2017-07-19,2017,19,569.33,575.01
2017-07-20,2017,20,569.7,574.39
2017-07-21,2017,21,569.73,575.18
2017-07-22,2017,22,568.9,575.25
2017-07-23,2017,23,568.9,575.25
2017-07-24,2017,24,568.9,575.25
2017-07-25,2017,25,568.63,575.35
2017-07-26,2017,26,568.63,575.35
2017-07-27,2017,27,568.75,575.05
2017-07-28,2017,28,569.68,574.58
2017-07-29,2017,29,568.87,575.17
2017-07-30,2017,30,568.87,575.17
2017-07-31,2017,31,568.87,575.17
2017-08-01,2017,1,568.96,575.59
2017-08-02,2017,2,570.34,576.62
2017-08-03,2017,3,570.34,576.62
2017-08-04,2017,4,571.55,577.62
2017-08-05,2017,5,571.5,577.62
2017-08-06,2017,6,571.5,577.62
2017-08-07,2017,7,571.5,577.62
2017-08-08,2017,8,570.43,577.91
2017-08-09,2017,9,572.26,578.44
2017-08-10,2017,10,573.7,579.33
2017-08-11,2017,11,573.54,578.83
2017-08-12,2017,12,572.97,578.91
2017-08-13,2017,13,572.97,578.91
2017-08-14,2017,14,572.97,578.91
2017-08-15,2017,15,572.88,578.66
2017-08-16,2017,16,572.88,578.66
2017-08-17,2017,17,572.09,578.02
2017-08-18,2017,18,571.1,577.6
2017-08-19,2017,19,571.6,577.4
2017-08-20,2017,20,571.6,577.4
2017-08-21,2017,21,571.6,577.4
2017-08-22,2017,22,571.4,577.48
2017-08-23,2017,23,572.08,577.14
2017-08-24,2017,24,572.65,577.18
2017-08-25,2017,25,572.34,577.52
2017-08-26,2017,26,571.41,577.27
2017-08-27,2017,27,571.41,577.27
2017-08-28,2017,28,571.41,577.27
2017-08-29,2017,29,571.05,577.53
2017-08-30,2017,30,571.27,577.23
2017-08-31,2017,31,571.91,577.42
2017-09-01,2017,1,572.81,578.08
2017-09-02,2017,2,572.7,578.78
2017-09-03,2017,3,572.7,578.78
2017-09-04,2017,4,572.7,578.78
2017-09-05,2017,5,571.95,579.35
2017-09-06,2017,6,574.36,579.71
2017-09-07,2017,7,575.52,580.65
2017-09-08,2017,8,576.17,580.87
2017-09-09,2017,9,574.29,580.76
2017-09-10,2017,10,574.29,580.76
2017-09-11,2017,11,574.29,580.76
2017-09-12,2017,12,574.41,580.63
2017-09-13,2017,13,575.12,579.95
2017-09-14,2017,14,574.94,579.82
2017-09-15,2017,15,574.22,579.48
2017-09-16,2017,16,574.22,579.48
2017-09-17,2017,17,574.22,579.48
2017-09-18,2017,18,574.22,579.48
2017-09-19,2017,19,573.53,579.37
2017-09-20,2017,20,573.44,578.91
2017-09-21,2017,21,572.93,578.28
2017-09-22,2017,22,572.55,577.96
2017-09-23,2017,23,571.46,577.33
2017-09-24,2017,24,571.46,577.33
2017-09-25,2017,25,571.46,577.33
2017-09-26,2017,26,570.37,577.11
2017-09-27,2017,27,570.74,576.62
2017-09-28,2017,28,570.52,575.13
2017-09-29,2017,29,569.62,575.01
2017-09-30,2017,30,568.33,574.13
2017-10-01,2017,1,568.33,574.13
2017-10-02,2017,2,568.33,574.13
2017-10-03,2017,3,567.04,575.46
2017-10-04,2017,4,569.57,575.46
2017-10-05,2017,5,570.62,575.47
2017-10-06,2017,6,571.73,575.76
2017-10-07,2017,7,571.28,577.04
2017-10-08,2017,8,571.28,577.04
2017-10-09,2017,9,571.28,577.04
2017-10-10,2017,10,571.37,577.87
2017-10-11,2017,11,571.7,577.4
2017-10-12,2017,12,571.33,576.74
2017-10-13,2017,13,570.42,574.78
2017-10-14,2017,14,568.13,573.78
2017-10-15,2017,15,568.13,573.78
2017-10-16,2017,16,568.13,573.78
2017-10-17,2017,17,568.13,573.78
2017-10-18,2017,18,566.69,573.16
2017-10-19,2017,19,567.24,572.85
2017-10-20,2017,20,567.3,572.42
2017-10-21,2017,21,567.15,573.5
2017-10-22,2017,22,567.15,573.5
2017-10-23,2017,23,567.15,573.5
2017-10-24,2017,24,566.52,573.2
2017-10-25,2017,25,566.39,571.71
2017-10-26,2017,26,567.21,571.94
2017-10-27,2017,27,566.83,571.74
2017-10-28,2017,28,566.02,572.36
2017-10-29,2017,29,566.02,572.36
2017-10-30,2017,30,566.02,572.36
2017-10-31,2017,31,566.65,572.11
2017-11-01,2017,1,566.23,571.69
2017-11-02,2017,2,566.28,572.54
2017-11-03,2017,3,567.65,572.56
2017-11-04,2017,4,566.36,571.72
2017-11-05,2017,5,566.36,571.72
2017-11-06,2017,6,566.36,571.72
2017-11-07,2017,7,565.77,572.71
2017-11-08,2017,8,566.91,572.66
2017-11-09,2017,9,567.08,572.37
2017-11-10,2017,10,567.41,571.92
2017-11-11,2017,11,566.92,572.06
2017-11-12,2017,12,566.92,572.06
2017-11-13,2017,13,566.92,572.06
2017-11-14,2017,14,566.25,571.88
2017-11-15,2017,15,565.96,571.11
2017-11-16,2017,16,565.3,570.9
2017-11-17,2017,17,564.76,569.83
2017-11-18,2017,18,563.48,569.41
2017-11-19,2017,19,563.48,569.41
2017-11-20,2017,20,563.48,569.41
2017-11-21,2017,21,561.75,568.8
2017-11-22,2017,22,562.63,568.51
2017-11-23,2017,23,562.57,568.37
2017-11-24,2017,24,562.71,568.06
2017-11-25,2017,25,563.36,568.04
2017-11-26,2017,26,563.36,568.04
2017-11-27,2017,27,563.36,568.04
2017-11-28,2017,28,563.12,568.41
2017-11-29,2017,29,562.81,568.47
2017-11-30,2017,30,563.32,568.56
2017-12-01,2017,1,563.42,568.13
2017-12-02,2017,2,562.25,568.91
2017-12-03,2017,3,562.25,568.91
2017-12-04,2017,4,562.25,568.91
2017-12-05,2017,5,563.12,568.42
2017-12-06,2017,6,563.1,568.6
2017-12-07,2017,7,563.53,568.75
2017-12-08,2017,8,563.83,568.85
2017-12-09,2017,9,562.34,569
2017-12-10,2017,10,562.34,569
2017-12-11,2017,11,562.34,569
2017-12-12,2017,12,562.75,568.86
2017-12-13,2017,13,562.9,568.65
2017-12-14,2017,14,563.45,568.83
2017-12-15,2017,15,563.72,568.08
2017-12-16,2017,16,563.04,568.37
2017-12-17,2017,17,563.04,568.37
2017-12-18,2017,18,563.04,568.37
2017-12-19,2017,19,562.94,568.59
2017-12-20,2017,20,563.16,569.12
2017-12-21,2017,21,563.81,570.03
2017-12-22,2017,22,565.01,570.82
2017-12-23,2017,23,563.7,571.05
2017-12-24,2017,24,563.7,571.05
2017-12-25,2017,25,563.7,571.05
2017-12-26,2017,26,563.7,571.05
2017-12-27,2017,27,565.26,570.96
2017-12-28,2017,28,565.52,571.33
2017-12-29,2017,29,566.42,572.56
2017-12-30,2017,30,566.42,572.56
2017-12-31,2017,31,566.42,572.56
2018-01-01,2018,1,566.42,572.56
2018-01-02,2018,2,566.42,572.56
2018-01-03,2018,3,566.08,572.71
2018-01-04,2018,4,566.76,572.25
2018-01-05,2018,5,568.03,572.97
2018-01-06,2018,6,566.03,572.42
2018-01-07,2018,7,566.03,572.42
2018-01-08,2018,8,566.03,572.42
2018-01-09,2018,9,565.85,572.94
2018-01-10,2018,10,566.99,572.79
2018-01-11,2018,11,566.86,573.06
2018-01-12,2018,12,567.17,572.38
2018-01-13,2018,13,566,571.96
2018-01-14,2018,14,566,571.96
2018-01-15,2018,15,566,571.96
2018-01-16,2018,16,565.29,571.51
2018-01-17,2018,17,565.5,571.56
2018-01-18,2018,18,565.85,570.47
2018-01-19,2018,19,565.9,571.06
2018-01-20,2018,20,565.61,571.73
2018-01-21,2018,21,565.61,571.73
2018-01-22,2018,22,565.61,571.73
2018-01-23,2018,23,566.03,571.85
2018-01-24,2018,24,566.23,572.02
2018-01-25,2018,25,565.63,571.66
2018-01-26,2018,26,566.4,571.12
2018-01-27,2018,27,566.05,571.09
2018-01-28,2018,28,566.05,571.09
2018-01-29,2018,29,566.05,571.09
2018-01-30,2018,30,565.9,571.61
2018-01-31,2018,31,566.4,572.27
2018-02-01,2018,1,566.31,573.22
2018-02-02,2018,2,567.99,573.5
2018-02-03,2018,3,567.54,574.09
2018-02-04,2018,4,567.54,574.09
2018-02-05,2018,5,567.54,574.09
2018-02-06,2018,6,568.29,575.37
2018-02-07,2018,7,569.8,576.51
2018-02-08,2018,8,570.24,577.36
2018-02-09,2018,9,571.48,576.75
2018-02-10,2018,10,569.44,575.42
2018-02-11,2018,11,569.44,575.42
2018-02-12,2018,12,569.44,575.42
2018-02-13,2018,13,567.69,574.55
2018-02-14,2018,14,567.36,572.8
2018-02-15,2018,15,566.51,572.34
2018-02-16,2018,16,566.84,572.06
2018-02-17,2018,17,566.64,572.54
2018-02-18,2018,18,566.64,572.54
2018-02-19,2018,19,566.64,572.54
2018-02-20,2018,20,566.04,572.41
2018-02-21,2018,21,566.26,572.88
2018-02-22,2018,22,566.36,572.61
2018-02-23,2018,23,566.83,572.58
2018-02-24,2018,24,566.56,572.43
2018-02-25,2018,25,566.56,572.43
2018-02-26,2018,26,566.56,572.43
2018-02-27,2018,27,566.69,572.84
2018-02-28,2018,28,567.12,572.82
2018-03-01,2018,1,566.62,572.84
2018-03-02,2018,2,566.66,572.81
2018-03-03,2018,3,566.32,572.78
2018-03-04,2018,4,566.32,572.78
2018-03-05,2018,5,566.32,572.78
2018-03-06,2018,6,566.37,572.76
2018-03-07,2018,7,566.64,571.74
2018-03-08,2018,8,566.4,571.85
2018-03-09,2018,9,566.53,571.77
2018-03-10,2018,10,566.41,572.11
2018-03-11,2018,11,566.41,572.11
2018-03-12,2018,12,566.41,572.11
2018-03-13,2018,13,565.84,572.34
2018-03-14,2018,14,565.4,571.5
2018-03-15,2018,15,564.78,569.91
2018-03-16,2018,16,563.33,568.26
2018-03-17,2018,17,562.68,568.66
2018-03-18,2018,18,562.68,568.66
2018-03-19,2018,19,562.68,568.66
2018-03-20,2018,20,561.68,568.69
2018-03-21,2018,21,561.8,568.08
2018-03-22,2018,22,562.25,568.18
2018-03-23,2018,23,562.8,567.45
2018-03-24,2018,24,562.15,567.34
2018-03-25,2018,25,562.15,567.34
2018-03-26,2018,26,562.15,567.34
2018-03-27,2018,27,562.04,568.08
2018-03-28,2018,28,563.17,568.4
2018-03-29,2018,29,562.4,569.31
2018-03-30,2018,30,562.4,569.31
2018-03-31,2018,31,562.4,569.31
2018-04-01,2018,1,562.4,569.31
2018-04-02,2018,2,562.4,569.31
2018-04-03,2018,3,561.31,569.19
2018-04-04,2018,4,561.98,569.33
2018-04-05,2018,5,562.99,569.12
2018-04-06,2018,6,564.13,569.87
2018-04-07,2018,7,564.48,570.2
2018-04-08,2018,8,564.48,570.2
2018-04-09,2018,9,564.48,570.2
2018-04-10,2018,10,562.47,568.88
2018-04-11,2018,11,563.27,568.56
2018-04-12,2018,12,563.27,568.56
2018-04-13,2018,13,562.69,567.63
2018-04-14,2018,14,562.07,567
2018-04-15,2018,15,562.07,567
2018-04-16,2018,16,562.07,567
2018-04-17,2018,17,561.08,567.39
2018-04-18,2018,18,561.1,567.47
2018-04-19,2018,19,560.65,567.53
2018-04-20,2018,20,561.21,566.82
2018-04-21,2018,21,561.27,567.64
2018-04-22,2018,22,561.27,567.64
2018-04-23,2018,23,561.27,567.64
2018-04-24,2018,24,560.66,567.56
2018-04-25,2018,25,560.45,567.04
2018-04-26,2018,26,561.19,567.03
2018-04-27,2018,27,562.17,567.3
2018-04-28,2018,28,562.04,568.31
2018-04-29,2018,29,562.04,568.31
2018-04-30,2018,30,562.04,568.31
2018-05-01,2018,1,562.13,568.82
2018-05-02,2018,2,562.13,568.82
2018-05-03,2018,3,560.57,568.71
2018-05-04,2018,4,561.64,568.53
2018-05-05,2018,5,562.76,569.08
2018-05-06,2018,6,562.76,569.08
2018-05-07,2018,7,562.76,569.08
2018-05-08,2018,8,562.96,569.39
2018-05-09,2018,9,562.96,569.39
2018-05-10,2018,10,563.21,569.08
2018-05-11,2018,11,563.5,569
2018-05-12,2018,12,562.78,568.92
2018-05-13,2018,13,562.78,568.92
2018-05-14,2018,14,562.78,568.92
2018-05-15,2018,15,562.24,568.3
2018-05-16,2018,16,562.24,567.97
2018-05-17,2018,17,562.9,568.01
2018-05-18,2018,18,561.77,567.83
2018-05-19,2018,19,560.94,567.7
2018-05-20,2018,20,560.94,567.7
2018-05-21,2018,21,560.94,567.7
2018-05-22,2018,22,560.46,567.04
2018-05-23,2018,23,560.69,567.14
2018-05-24,2018,24,560.87,567.31
2018-05-25,2018,25,562.45,568.19
2018-05-26,2018,26,561.8,567.91
2018-05-27,2018,27,561.8,567.91
2018-05-28,2018,28,561.8,567.91
2018-05-29,2018,29,561.65,568.77
2018-05-30,2018,30,562.43,568.84
2018-05-31,2018,31,563.5,568.77
2018-06-01,2018,1,564.16,569.97
2018-06-02,2018,2,564.1,570.54
2018-06-03,2018,3,564.1,570.54
2018-06-04,2018,4,564.1,570.54
2018-06-05,2018,5,563.17,570.44
2018-06-06,2018,6,562.76,570.25
2018-06-07,2018,7,565.01,570.49
2018-06-08,2018,8,564.36,570.69
2018-06-09,2018,9,564.27,571.16
2018-06-10,2018,10,564.27,571.16
2018-06-11,2018,11,564.27,571.16
2018-06-12,2018,12,563.08,570.45
2018-06-13,2018,13,564.36,570.44
2018-06-14,2018,14,565.03,570.37
2018-06-15,2018,15,565.01,570.19
2018-06-16,2018,16,564.57,569.94
2018-06-17,2018,17,564.57,569.94
2018-06-18,2018,18,564.57,569.94
2018-06-19,2018,19,564.01,570.76
2018-06-20,2018,20,564.4,570.31
2018-06-21,2018,21,562.85,570.19
2018-06-22,2018,22,563.92,570.67
2018-06-23,2018,23,564.99,570.52
2018-06-24,2018,24,564.99,570.52
2018-06-25,2018,25,564.99,570.52
2018-06-26,2018,26,563.76,570.65
2018-06-27,2018,27,564.08,570.59
2018-06-28,2018,28,564.74,570.05
2018-06-29,2018,29,564.17,569.79
2018-06-30,2018,30,563.44,570.08
2018-07-01,2018,1,563.44,570.08
2018-07-02,2018,2,563.44,570.08
2018-07-03,2018,3,562.45,571.08
2018-07-04,2018,4,564.02,571.26
2018-07-05,2018,5,563.96,570.53
2018-07-06,2018,6,565.1,570.29
2018-07-07,2018,7,563.68,570.94
2018-07-08,2018,8,563.68,570.94
2018-07-09,2018,9,563.68,570.94
2018-07-10,2018,10,564.06,571.54
2018-07-11,2018,11,563.31,570.68
2018-07-12,2018,12,564.21,569.68
2018-07-13,2018,13,564.33,570.04
2018-07-14,2018,14,563.84,569.76
2018-07-15,2018,15,563.84,569.76
2018-07-16,2018,16,563.84,569.76
2018-07-17,2018,17,563.91,569.58
2018-07-18,2018,18,564.43,570.3
2018-07-19,2018,19,564.45,570.71
2018-07-20,2018,20,564.07,569.94
2018-07-21,2018,21,564.13,570.39
2018-07-22,2018,22,564.13,570.39
2018-07-23,2018,23,564.13,570.39
2018-07-24,2018,24,564.19,570.89
2018-07-25,2018,25,563.91,570.29
2018-07-26,2018,26,563.91,570.29
2018-07-27,2018,27,563.64,569.36
2018-07-28,2018,28,563.74,569.81
2018-07-29,2018,29,563.74,569.81
2018-07-30,2018,30,563.74,569.81
2018-07-31,2018,31,563.43,570.07
2018-08-01,2018,1,563.85,570.19
2018-08-02,2018,2,564.83,570.34
2018-08-03,2018,3,564.83,570.34
2018-08-04,2018,4,562.76,570.15
2018-08-05,2018,5,562.76,570.15
2018-08-06,2018,6,562.76,570.15
2018-08-07,2018,7,564.31,570.78
2018-08-08,2018,8,563.29,570.65
2018-08-09,2018,9,564.05,570.91
2018-08-10,2018,10,564.41,569.82
2018-08-11,2018,11,564.25,570.19
2018-08-12,2018,12,564.25,570.19
2018-08-13,2018,13,564.25,570.19
2018-08-14,2018,14,564.47,570.22
2018-08-15,2018,15,564.57,570
2018-08-16,2018,16,564.57,570
2018-08-17,2018,17,564.08,570.12
2018-08-18,2018,18,564.42,569.78
2018-08-19,2018,19,564.42,569.78
2018-08-20,2018,20,564.42,569.78
2018-08-21,2018,21,563.33,571.24
2018-08-22,2018,22,563.9,571.96
2018-08-23,2018,23,565.23,571.24
2018-08-24,2018,24,565.86,572.26
2018-08-25,2018,25,565.27,571.75
2018-08-26,2018,26,565.27,571.75
2018-08-27,2018,27,565.27,571.75
2018-08-28,2018,28,565.97,572.65
2018-08-29,2018,29,566.09,573.18
2018-08-30,2018,30,567.07,574.86
2018-08-31,2018,31,569.54,575.67
2018-09-01,2018,1,571.36,578.56
2018-09-02,2018,2,571.36,578.56
2018-09-03,2018,3,571.36,578.56
2018-09-04,2018,4,574.01,583.11
2018-09-05,2018,5,576.87,585.15
2018-09-06,2018,6,579.09,585.74
2018-09-07,2018,7,581.28,586.9
2018-09-08,2018,8,579.39,585.62
2018-09-09,2018,9,579.39,585.62
2018-09-10,2018,10,579.39,585.62
2018-09-11,2018,11,576.72,584.47
2018-09-12,2018,12,575.77,582.4
2018-09-13,2018,13,574.39,579.76
2018-09-14,2018,14,574.47,579.69
2018-09-15,2018,15,573.61,581.34
2018-09-16,2018,16,573.61,581.34
2018-09-17,2018,17,573.61,581.34
2018-09-18,2018,18,573.93,580.65
2018-09-19,2018,19,575.13,580.71
2018-09-20,2018,20,574.33,580.78
2018-09-21,2018,21,575.66,581.43
2018-09-22,2018,22,574.61,581.09
2018-09-23,2018,23,574.61,581.09
2018-09-24,2018,24,574.61,581.09
2018-09-25,2018,25,577.27,580.7
2018-09-26,2018,26,575.04,581.54
2018-09-27,2018,27,577.58,582.87
2018-09-28,2018,28,579.45,585.69
2018-09-29,2018,29,579.12,585.8
2018-09-30,2018,30,579.12,585.8
2018-10-01,2018,1,579.12,585.8
2018-10-02,2018,2,578.1,586.14
2018-10-03,2018,3,579.03,587.15
2018-10-04,2018,4,580.8,587.57
2018-10-05,2018,5,584.05,588.87
2018-10-06,2018,6,583.2,591.27
2018-10-07,2018,7,583.2,591.27
2018-10-08,2018,8,583.2,591.27
2018-10-09,2018,9,585.63,593.22
2018-10-10,2018,10,588.08,594.6
2018-10-11,2018,11,589.47,596.18
2018-10-12,2018,12,591.73,598.14
2018-10-13,2018,13,590.51,597.15
2018-10-14,2018,14,590.51,597.15
2018-10-15,2018,15,590.51,597.15
2018-10-16,2018,16,590.51,597.15
2018-10-17,2018,17,590.55,596.89
2018-10-18,2018,18,589.8,596.81
2018-10-19,2018,19,590.33,595.81
2018-10-20,2018,20,589.53,596.54
2018-10-21,2018,21,589.53,596.54
2018-10-22,2018,22,589.53,596.54
2018-10-23,2018,23,590.27,597.09
2018-10-24,2018,24,590.19,596.13
2018-10-25,2018,25,592.84,597.76
2018-10-26,2018,26,594.8,599.4
2018-10-27,2018,27,594.51,601.4
2018-10-28,2018,28,594.51,601.4
2018-10-29,2018,29,594.51,601.4
2018-10-30,2018,30,596.48,605.59
